text,gender
"Une bonne journée. Malgré les challenges nous avons rendu visite à @MicheleNdoki, Valséro, Albert Dzongang, Alain Fogue et Sissiku Ayuk Tabe. Ils donnent force & énergie. Grands sourires, tous sont dans le combat & confiant que le peuple camerounais gagnera. #StandUpForCameroon",homme
On a pas un poseur au #top nous ? Merci Alain pour cette journée #pose de #cuisine : encore des clients satisfaits ! #MadeInFrance @samgabriac,homme
ASSEMBLEE GENERALE D'@AvenirSecours \nAlain LARATTA fait le bilan de l'action de la cellule Communication. ,homme
Le matériel des journalistes présents à Cozzano est contrôlé par un chien de la police ,homme
Ils théâtralisent tout ! Ils veulent une tragédie mais les français préfèrent la comédie ! Européennes: voter La République en marche ou mourir? http://www.lefigaro.fr/vox/politique/europeennes-voter-lrem-ou-mourir-20190403 … via @Le_Figaro,homme
Tout simplement écœurant et inadmissible quid de cette attitude la mairie ou la préfecture,homme
.@NathalieLoiseau fut une des rares hier à ne pas prendre les Français pour des imbéciles et à leur présenter le fond de son projet pour l'Europe.,homme
quand tu lui dis que t'as la migraine mais qu'elle continue quand même,homme
"#EmmanuelMacron a achevé son tour de #France du #GrandDebatNational hier à #Cozzano en #Corse\nPas un article, pas un édito consacré à cette actualité  @libe montre tout l'intérêt qu'il a pour le #GrandDebatNational et la #Corse en particulier\nLes corses ne vous disent pas merci",homme
#Biathlon #solidaire 26/04/2019 Message de notre parrain Alain Djouad-Guibert à méditer  N'hésitez pas à lui poser vos questions >>> https://www.facebook.com/EcoLyceeMDF/posts/286066652308744?__xts__[0]=68.ARAdf_EBL32DozS8QMkUoi-EzG6TUZovbdJvuAnGr_XMNzCafJAFA43KsfkrXkXxY4ImDiaUDPZD8EgwV0-CMCRm-bFCbdK6pxEQwFobHgYm7pojvaBwmR79t3lnhzuVvZpiI7TjJFsYzd4yD2tCv5AfyrKzy5kqC5vq8ZRDuqapzrMu3Q1tjnC5oJh-XoR81DF-48eZca_XLMnK-tldWfm2G-Jk-WxaCVW8Ds1fRPrKuskfVRgrl95pZ4KPy8_UacjdLjhTAdIMLi2vHlJ4xE2lYaLZQOxO_qTIjNfBFU2fiau4-fQsgBCijNW2z04P9ueSMM5zs8OsmGXN1HTuV5JczN1Bu5wQ5EQobvRsO0rw3n83_nBPxGvfQ8Y1OCNDnBxJ74E5zaYEKozyszySLE3L5M4UVUyGfr2X0bFjBWgNixvBFNyAy-_A3SFJ_i40tKQO1Vg66huTZ_ZRXLclQS70F28vdgMJ5j8SxIrPcWr6vKA2BZ3BfY5HY45CGy3UAQ&__tn__=-R …,homme
Une réponse simple à @rglucks1 sur l'union des gauches : \n\n#VotezPourLeClimat #LEmissionPolitique \n\nhttps://www.lemonde.fr/idees/article/2019/04/02/alain-lipietz-il-n-y-a-aucun-interet-a-elire-des-deputes-europeens-qui-ne-defendront-ni-l-europe-ni-l-ecologie_5444734_3232.html …,homme
ASSEMBLEE GENERALE D'AVENIR SECOURS\n Alain LARATTA fait le bilan de l'action de la cellule juridique du syndicat. ,homme
"Chère @v_kalifa,\nIl ne s'agit absolument pas d'un débat sur Israël. Et nous ne vous entendons pas étrangement lorsque nous recevons Elisabeth Lévy ou Alain Finkielkraut. Le pluralisme doit être défendu, sur tous les sujets. Veuillez garder vos obsessions pour vous et vos abonnés. ",homme
"Un beau résumé en deux minutes, de l'imposture du Gouvernement #Macron autour du grand débat (aussi appelé grand blabla) @dupontaignan dit notamment « vous confondez consultation et vote» #RIC",homme
"""Les Français n'en peuvent plus de votre hypocrisie qui consiste à faire semblant de les écouter et de continuer, dans les faits, comme des automates, la politique dictée par vos maîtres, #Bruxelles, la caste financière"", lance …",homme
"Suite du stage sur l'aide aux élèves #Dys. Apprentissage sur la mémorisation et l'apport, entres autres, de l'audio et de la mise en page. Supers conseilfs et docs donnés. #dafop\nMerci aux formatrices @francoisecourtois et @laurencebucheix",homme
Le génocide des tutsi du #Rwanda est un fantastique business :interview  humoristique de @guillaume_ancel ! Ce n'est pas Alain Gauthier du @cpcr_fr ou Christophe Cotteret  qui diront le contraire !\nhttp://www.therwandan.com/fr/le-genocide-des-tutsi-au-rwanda-est-un-fantastique-business-interview-imaginaire-et-humoristique-de-guillaume-ancel/ …,homme
 \n          Marcher sur l'eau \nÉviter les péages \nJamais souffrir \nJuste faire hennir \nLes chevaux du plaisir ... \n\nAlain Bashung\n\n Paul Keates ,homme
Il faut dire qu'il plaidait avec la robe du bâtonnier des @AvocatsDouai !\nBravo Jean-Baptiste et @florianborg pic.twitter.com/1NDxh61MiZ,homme
"Salut @realDonaldTrump , c'est Alain, check ce que @LGreenitude  à trouvé pour rire de Biden ppur ta prochaine campagne... de rien Don\n\nAlain ",homme
Soiree de gala pour l institut Rafael une idée géniale d alain toledano. Fier d être à tes côtés ,homme
j'ai rencontré une nana mais franchement c'est pas de cul elle louche pic.twitter.com/6n9qwwLGw5,homme
"Jorge De SA président en exercice du CIRIEC-International, président du CIRIEC-Portugal nous a brutalement quittés ce matin d'un arrêt cardiaque. Ardent militant de l'ESS, c'est une grande perte pour nous tous et pour ses amis dont je faisais partie.",homme
cheval  : t’es un ouf Alain c’est toi qui doit me porter wsh pic.twitter.com/Xp8vki8um7,homme
"A lire : la tribune d'Alain Bagnaud, DG de la @SITLevents sur @LesEchos \nAvec près de 10 % du #PIB français et 1,9 million d'actifs, la #supplychain est un secteur #stratégique et un poids lourd de l'économie et du #recrutement. #transport #logistique https://bit.ly/2UkHwzv ",homme
"Alain #Migliaccio, agent de #Zidane, est impliqué dans la venue d'Adrien #Rabiot au @realmadrid.\n\n#PSG",homme
"C’est terrible le manque d’objectivité de Alain Boghossian. C’est pas Koulibaly qui donne un coup de coude, c’est « Bernat qui est trop petit »  le degré zéro du commentaire sportif @Boghossian14 #PSGFCN",homme
"Gabriel Nadeau-Dubois nous dit de lui faire confiance pour le ""réchauffement"" climatique ! Nous ne pouvons faire confiance à QS suite à son honteux positionnement sur la #laïcité ! Si vous êtes écolo, votez donc pour le Parti Vert du Québec. Le PVQ n'a pas de Politburo ! …",homme
#ZinebElRhazoui quand cette blédarde a débarqué du Maroc ca ressemblait à ca (âme sensible ne pas cliquer sur la photo),homme
"En 1993 à la télévision, Alain Peyrefitte répond à un entretien avec de beaux numéros de la @RevueKrisis derrière lui. :)",homme
#PSGFCN Bon Alain Boghossian tu commentes ou tu ne fais que donner ton avis ? (Qui d'ailleurs est complètement faux ) ,homme
"Heureux d’avoir pu célébrer mes 25 ans de mandat européen avec ma collègue, @PervencheBeres, entouré de mes amis, collègues et collaborateurs qui m’ont accompagné depuis 1989. Je suis entré dans un forum politique, je suis fier de quitter un vrai Parlement européen ! #farewell",homme
"Vernissage de l’expo Corps en échos à l’Hôtel Lallemant. Expo réalisée par les étudiants de la CPES - CAAP du lycée Alain-Fournier et Pauline Sauveur, artiste associée. À voir jusqu’au 5 mai ",homme
Il y en a vraiment marre de ce système !!!\n« Et voilà ... le CETA signé sans nous demander notre avis... https://www.sciencesetavenir.fr/nature-environnement/le-canada-autorise-la-production-d-un-saumon-transgenique_132669?utm_medium=Social&utm_source=Facebook#Echobox=1554284648 …,homme
"Souvenons-nous de la chanson de Guy Béart : Le premier qui dit la vérité, il doit être exécuté !Étienne Gernelle - Comment Macron veut contrôler la presse https://www.lepoint.fr/editos-du-point/etienne-gernelle/etienne-gernelle-comment-macron-veut-controler-la-presse-03-04-2019-2305604_782.php … via @LePoint",homme
Des pompiers infirmiers pour remplacer les médecins urgentistes sur la montagne ardéchoise,homme
Important chantier de renforcement du réseau HTA 20 000 Volts réalisé par les agents Enedis de la base opérationnelle de Saint Girons sur la commune de Castelnau Durban @enedis_pyr_S @enedis @ariegeledpt,homme
"#SmileForSOSChildren \n@OuryDIALLO4 @sos_children @SOSBelgique .\nTous les enfants méritent une joie immense de vivre, car l'enfant est un don du ciel.",homme
"Démonstration PhiloJeunes du collège Chevreul à la #JOURNEEINNOVATION « sommes-nous esclaves du progrès ? » l’année de l’interdiction des portables au collège, mais aussi réfléchir aux notion de progrès, d’esclavage ou encore les addictions... #JNI2019",homme
En evoquant le policier ayant un probleme cardiaque il serait sympa de signaler que ce sont les @CStreetmedic qui ont fait les 1 ers gestes ! Ceux la meme que vous avez mis en GAV a nice au lieu d aider la militante d @attac au sol !,homme
"21 Avril 1993 Bruges OM : 2 jours avant le match, l'om réalise un transfert de 311 000 $ via un compte en suisse, vers une banque bruxelloise. Un belge, Michel Tincler, retire la somme en liquide. Il AVOUERA avoir agi à la demande de Alain Laroche directeur financier de l'OM  ",homme
"À JAMAIS LES PREMIERS ! Coucou @PSG_inside, vous en rêvez encore, nous on l’a ! @orangevelodrome #TeamOM ",homme
"Alors que #Cozzano ""Smart Village"" s'apprête à accueillir le Président de la République, une enquête préliminaire est ouverte pour soupçons de favoritisme sur le plus gros marché public de #Corse \nÀ savoir fournir internet très haut débit à toute l'Île pour 275M€ \n#SFR #CDC",homme
"Crème de La crime...Pour Le Cercle rouge (1970), Jean-Pierre Melville a eu la bonne idée de confier le rôle du commissaire à Bourvil (mentionné avec son prénom André au générique) et de l’entourer d’Alain Delon, Yves Montand, François Périer et Gian Maria Volonte @GarconsOfficiel",homme
"«En encourageant cette immigration de peuplement, de SUBSTITUTION démographique, la gauche montre clairement qu'elle n'a rien compris».\n\nAlain Griotteray\n\nImmigration: les inquiétantes niaiseries de la gauche, 16 août 1997\n\nLes années Jospin - Chroniques du temps perdu, page 39",homme
Vends voiture floqué Johnny... uniquement pour fan de Johnny ... les vrais savent Johnny pic.twitter.com/MF9Bg0vl4I,homme
"Quand on commence à pratiquer des autodafés, les bruits de bottes ne sont pas loin !",homme
"Hier c'était Ngassa contre Muriel Blanche, today c'est Ashley contre Docta\n\nO' jouh conséquences Bangala ah? \n\nMen are trash ",homme
"Il y a 60 ans, le Général de Gaulle et André Malraux donnaient naissance au @MinistereCC. Ce soir, les mots de celui qui fut le premier ministre des affaires culturelles résonnent une nouvelle fois rue de Valois. Un moment d’émotion partagé avec Alain Malraux. ",homme
"À la séance plénière du Parlement wallon, à l’ordre du jour deux propositions co-signées par André Pierre Puget, parlementaire des Listes Destexhe",homme
"la karda 1 arrive au prochain salon de l'automobile , coïncidence ??",homme
"Et je les emmerde eux et tous ceux qui les soutiennent, tous les révolutionnaires en carton et de salon, les médias putassiers, les anti républicains, les ennemis de la démocratie, les populistes, les fascistes, les anars, les racialistes, etc... Je vous emmerde.",homme
J'avoue j'ai été très méchant avec les #GiletsJaunes et j'ai été copieusement insulté pour cela. Alors je m'excuse de ne pas avoir été encore plus méchant avec ces fumiers de n'avoir pas eu toute la place pour dire toute la révulsion que m'inspire ces sales fils de putes.,homme
ça a un peu dérapé ce matin au boulot \n- moi pareil,homme
Les maladresses passées de @SibNdiaye -réelles ou supposées- ne sauraient en aucune manière justifier le véritable tir de barrage haineux qui se met en place de la FI au RN en passant par les LR\nÇa suffit ! Jugeons @SibNdiaye sur les résultats de son travail et rien que sur cela,homme
"@AlainRocbenOff tu es adorable, nous t'aimons, cher!!! Bonne nuit à tous!!  #TeamAlain",homme
"LE PROF MARIATOU KONÉ À LA TÊTE DU PROJET SWEDD\n\nAu cours de son mandat, le Professeur Mariatou Koné aura, au nom de notre pays, à relever les défis suivants:\nLa hausse du taux de scolarisation des femmes (éducation), la réduction du taux de mariages précoces (santé). #ProPra",homme
"Finalement, ce qui arrive aux Gilets Jaunes, c'est 1 traitement identique à celui que subissent depuis ds années ls habitants de cité.Le démocrate est aujourd'hui le paria, le relégué.Cette conception fasciste s'en prend maintenant aux classes moyennes. #StopMacron #DissolutionAN",homme
VIOLENCES POLICIÈRES : LES MÉDIAS NE VOUS MONTRENT PAS CE QUI SE PASSE\nLes #giletsjaunes ont obligé les médias à parler des violences policières.…,homme
"Selon l’économiste Olivier Blanchard, qui s’exprime dans une tribune au « Monde », seul le programme d’Emmanuel Macron propose un équilibre entre la dynamique des entreprises et la sécurité des travailleurs. https://www.lemonde.fr/idees/article/2017/03/31/si-toutes-les-reformes-proposees-par-macron-etaient-realisees-la-france-serait-en-bien-meilleure-forme_5103726_3232.html … via @lemondefr",homme
"Même pas peur ! Affaire Benalla : « Le Sénat doit faire attention », prévient François de Rugy | Public Senat",homme
"Une jeune diplômée d'HEC et de Harvard, Amélie de Lombard de #Montchalin vient, à 33 ans, d'entrer au gouvernement, comme chargée des affaires européennes… L'Europe néolibérale sera bien défendue par cette jeune économiste de droite, proche d'Alain Juppé.",homme
"Les chevaliers blancs de la lutte contre la transphobie qui retirent leur soutien à Julia depuis qu’elle a dit que l’agression qu’elle a subie était pas due à l’origine ni la religion de ses agresseurs, vous êtes hypocrites, racistes, transphobes, et les pires merdes de ce pays.",homme
Le boom des formations en écriture créative — via @LaMatinale_M.  Une voie de renouvellement très intéressante des études littéraires ! Il serait dommage que les programmes de lycée et les épreuves du bac soient en retrait...,homme
"« Je me suis souvent demandé, en vain, et je me le demande encore, à quoi peuvent songer ceux qui ne pensent à rien. »\n\n(Pierre Dac #Citation )",homme
